iter	Passed	Remaining
2500	169946	1189080
2501	170012	1189000
2502	170082	1188943
2503	170149	1188868
2504	170214	1188781
2505	170274	1188662
2506	170346	1188617
2507	170409	1188517
2508	170476	1188442
2509	170542	1188361
2510	170610	1188295
2511	170679	1188234
2512	170748	1188171
2513	170805	1188026
2514	170875	1187972
2515	170944	1187911
2516	171010	1187832
2517	171077	1187762
2518	171142	1187671
2519	171209	1187595
2520	171272	1187495
2521	171346	1187467
2522	171418	1187426
2523	171481	1187326
2524	171551	1187272
2525	171613	1187164
2526	171678	1187077
2527	171747	1187017
2528	171811	1186921
2529	171881	1186865
2530	171942	1186750
2531	172002	1186624
2532	172071	1186566
2533	172139	1186500
2534	172214	1186480
2535	172276	1186368
2536	172346	1186319
2537	172409	1186218
2538	172478	1186158
2539	172541	1186052
2540	172610	1185990
2541	172671	1185877
2542	172732	1185762
2543	172798	1185678
2544	172858	1185560
2545	172932	1185532
2546	173004	1185493
2547	173071	1185418
2548	173138	1185340
2549	173208	1185290
2550	173269	1185173
2551	173332	1185069
2552	173400	1185004
2553	173463	1184901
2554	173526	1184804
2555	173593	1184728
2556	173660	1184653
2557	173725	1184564
2558	173789	1184468
2559	173861	1184432
2560	173934	1184395
2561	173997	1184298
2562	174065	1184232
2563	174132	1184157
2564	174207	1184132
2565	174278	1184087
2566	174354	1184072
2567	174429	1184057
2568	174491	1183946
2569	174558	1183871
2570	174623	1183783
2571	174693	1183732
2572	174762	1183670
2573	174825	1183571
2574	174895	1183513
2575	174957	1183405
2576	175032	1183386
2577	175103	1183342
2578	175171	1183275
2579	175247	1183257
2580	175331	1183297
2581	175401	1183249
2582	175474	1183215
2583	175544	1183158
2584	175616	1183119
2585	175686	1183067
2586	175744	1182929
2587	175806	1182824
2588	175874	1182754
2589	175948	1182727
2590	176016	1182662
2591	176088	1182615
2592	176156	1182552
2593	176236	1182566
2594	176303	1182493
2595	176366	1182391
2596	176432	1182306
2597	176509	1182299
2598	176578	1182237
2599	176642	1182144
2600	176708	1182062
2601	176780	1182026
2602	176848	1181959
2603	176914	1181877
2604	176983	1181815
2605	177051	1181745
2606	177113	1181639
2607	177178	1181551
2608	177248	1181495
2609	177316	1181433
2610	177383	1181356
2611	177449	1181272
2612	177513	1181184
2613	177578	1181091
2614	177642	1181000
2615	177708	1180919
2616	177780	1180880
2617	177848	1180811
2618	177913	1180725
2619	177982	1180665
2620	178053	1180613
2621	178112	1180487
2622	178184	1180444
2623	178259	1180423
2624	178329	1180368
2625	178394	1180283
2626	178456	1180179
2627	178516	1180057
2628	178582	1179976
2629	178649	1179904
2630	178721	1179859
2631	178783	1179756
2632	178854	1179706
2633	178925	1179660
2634	178990	1179572
2635	179058	1179505
2636	179119	1179392
2637	179186	1179317
2638	179245	1179189
2639	179315	1179133
2640	179371	1178991
2641	179435	1178897
2642	179493	1178763
2643	179563	1178706
2644	179625	1178602
2645	179695	1178546
2646	179764	1178484
2647	179832	1178418
2648	179894	1178310
2649	179963	1178252
2650	180023	1178129
2651	180094	1178081
2652	180160	1178006
2653	180227	1177928
2654	180286	1177801
2655	180349	1177702
2656	180419	1177647
2657	180487	1177582
2658	180546	1177459
2659	180620	1177429
2660	180677	1177292
2661	180749	1177248
2662	180814	1177163
2663	180885	1177112
2664	180953	1177049
2665	181010	1176908
2666	181077	1176831
2667	181142	1176748
2668	181208	1176664
2669	181279	1176617
2670	181348	1176555
2671	181407	1176434
2672	181471	1176337
2673	181536	1176251
2674	181601	1176168
2675	181673	1176126
2676	181739	1176046
2677	181802	1175944
2678	181871	1175886
2679	181939	1175814
2680	182007	1175750
2681	182082	1175730
2682	182145	1175626
2683	182216	1175579
2684	182284	1175513
2685	182351	1175441
2686	182420	1175379
2687	182481	1175270
2688	182544	1175167
2689	182612	1175102
2690	182684	1175059
2691	182745	1174946
2692	182806	1174837
2693	182881	1174814
2694	182948	1174740
2695	183013	1174650
2696	183077	1174560
2697	183141	1174467
2698	183201	1174349
2699	183258	1174209
2700	183320	1174106
2701	183386	1174023
2702	183449	1173927
2703	183516	1173856
2704	183580	1173760
2705	183647	1173687
2706	183714	1173615
2707	183786	1173573
2708	183857	1173523
2709	183917	1173407
2710	183981	1173313
2711	184051	1173262
2712	184110	1173133
2713	184181	1173086
2714	184252	1173042
2715	184321	1172979
2716	184389	1172909
2717	184448	1172788
2718	184512	1172696
2719	184578	1172617
2720	184647	1172558
2721	184709	1172448
2722	184778	1172392
2723	184846	1172322
2724	184914	1172256
2725	184980	1172178
2726	185050	1172120
2727	185124	1172094
2728	185184	1171975
2729	185247	1171873
2730	185316	1171814
2731	185376	1171698
2732	185442	1171620
2733	185510	1171550
2734	185575	1171469
2735	185642	1171392
2736	185708	1171315
2737	185777	1171253
2738	185847	1171199
2739	185914	1171126
2740	185984	1171069
2741	186051	1170995
2742	186123	1170954
2743	186188	1170868
2744	186259	1170822
2745	186323	1170728
2746	186388	1170644
2747	186454	1170566
2748	186521	1170489
2749	186591	1170437
2750	186649	1170305
2751	186725	1170288
2752	186787	1170187
2753	186851	1170096
2754	186916	1170006
2755	186983	1169937
2756	187049	1169856
2757	187119	1169804
2758	187190	1169756
2759	187256	1169671
2760	187326	1169618
2761	187395	1169562
2762	187464	1169496
2763	187521	1169363
2764	187587	1169286
2765	187657	1169227
2766	187721	1169138
2767	187783	1169031
2768	187840	1168897
2769	187907	1168823
2770	187969	1168718
2771	188036	1168645
2772	188097	1168536
2773	188164	1168463
2774	188230	1168382
2775	188296	1168308
2776	188361	1168218
2777	188423	1168119
2778	188493	1168060
2779	188551	1167936
2780	188618	1167864
2781	188677	1167740
2782	188745	1167670
2783	188806	1167564
2784	188877	1167512
2785	188943	1167433
2786	189004	1167326
2787	189076	1167284
2788	189136	1167166
2789	189205	1167109
2790	189272	1167031
2791	189342	1166976
2792	189405	1166881
2793	189465	1166766
2794	189538	1166730
2795	189610	1166685
2796	189680	1166636
2797	189753	1166599
2798	189815	1166491
2799	189874	1166374
2800	189943	1166311
2801	190013	1166259
2802	190085	1166213
2803	190150	1166127
2804	190219	1166067
2805	190294	1166044
2806	190357	1165946
2807	190428	1165900
2808	190492	1165807
2809	190558	1165730
2810	190622	1165638
2811	190692	1165581
2812	190758	1165503
2813	190821	1165410
2814	190890	1165344
2815	190959	1165288
2816	191022	1165187
2817	191087	1165107
2818	191162	1165080
2819	191221	1164960
2820	191288	1164883
2821	191355	1164811
2822	191416	1164706
2823	191485	1164645
2824	191546	1164535
2825	191606	1164418
2826	191672	1164338
2827	191741	1164280
2828	191807	1164204
2829	191878	1164151
2830	191941	1164055
2831	191996	1163911
2832	192065	1163848
2833	192127	1163747
2834	192190	1163650
2835	192256	1163570
2836	192324	1163506
2837	192395	1163455
2838	192467	1163416
2839	192533	1163335
2840	192595	1163235
2841	192667	1163189
2842	192738	1163144
2843	192809	1163096
2844	192870	1162987
2845	192941	1162934
2846	193002	1162826
2847	193069	1162754
2848	193137	1162688
2849	193198	1162581
2850	193260	1162474
2851	193329	1162416
2852	193394	1162334
2853	193465	1162281
2854	193536	1162234
2855	193593	1162102
2856	193655	1162002
2857	193731	1161983
2858	193805	1161951
2859	193867	1161851
2860	193930	1161752
2861	193993	1161658
2862	194066	1161621
2863	194134	1161555
2864	194204	1161499
2865	194263	1161380
2866	194335	1161338
2867	194394	1161217
2868	194454	1161103
2869	194528	1161068
2870	194596	1161002
2871	194663	1160934
2872	194724	1160820
2873	194786	1160721
2874	194856	1160669
2875	194922	1160591
2876	194986	1160497
2877	195051	1160413
2878	195115	1160324
2879	195179	1160232
2880	195249	1160180
2881	195317	1160113
2882	195383	1160036
2883	195454	1159985
2884	195518	1159898
2885	195590	1159850
2886	195648	1159729
2887	195724	1159708
2888	195796	1159667
2889	195860	1159577
2890	195930	1159519
2891	195992	1159418
2892	196063	1159371
2893	196137	1159338
2894	196203	1159259
2895	196272	1159201
2896	196332	1159087
2897	196398	1159008
2898	196468	1158955
2899	196537	1158892
2900	196603	1158816
2901	196673	1158758
2902	196743	1158703
2903	196802	1158589
2904	196870	1158522
2905	196938	1158455
2906	197009	1158404
2907	197074	1158320
2908	197149	1158293
2909	197214	1158209
2910	197286	1158169
2911	197353	1158096
2912	197427	1158063
2913	197497	1158013
2914	197563	1157934
2915	197627	1157842
2916	197688	1157737
2917	197755	1157661
2918	197822	1157588
2919	197888	1157512
2920	197958	1157459
2921	198019	1157352
2922	198092	1157314
2923	198168	1157290
2924	198236	1157229
2925	198304	1157158
2926	198371	1157090
2927	198433	1156985
2928	198494	1156879
2929	198554	1156764
2930	198618	1156675
2931	198680	1156576
2932	198747	1156501
2933	198808	1156393
2934	198876	1156332
2935	198943	1156255
2936	199011	1156193
2937	199078	1156117
2938	199140	1156015
2939	199206	1155941
2940	199283	1155927
2941	199354	1155875
2942	199422	1155808
2943	199491	1155747
2944	199551	1155639
2945	199620	1155577
2946	199688	1155508
2947	199756	1155441
2948	199827	1155397
2949	199887	1155284
2950	199949	1155182
2951	200023	1155146
2952	200092	1155086
2953	200157	1155007
2954	200215	1154878
2955	200277	1154782
2956	200343	1154699
2957	200408	1154617
2958	200475	1154547
2959	200545	1154489
2960	200616	1154443
2961	200685	1154384
2962	200756	1154335
2963	200823	1154261
2964	200882	1154142
2965	200952	1154087
2966	201024	1154044
2967	201085	1153939
2968	201151	1153860
2969	201222	1153811
2970	201279	1153679
2971	201345	1153606
2972	201410	1153521
2973	201479	1153460
2974	201551	1153419
2975	201623	1153373
2976	201683	1153261
2977	201742	1153145
2978	201808	1153066
2979	201874	1152990
2980	201943	1152929
2981	202006	1152830
2982	202078	1152788
2983	202147	1152730
2984	202212	1152645
2985	202274	1152545
2986	202339	1152462
2987	202402	1152366
2988	202468	1152287
2989	202539	1152242
2990	202605	1152160
2991	202667	1152061
2992	202740	1152023
2993	202814	1151993
2994	202881	1151921
2995	202950	1151857
2996	203011	1151753
2997	203073	1151655
2998	203145	1151607
2999	203215	1151554
3000	203285	1151500
3001	203352	1151426
3002	203425	1151391
3003	203495	1151335
3004	203578	1151351
3005	203643	1151271
3006	203713	1151214
3007	203779	1151134
3008	203844	1151056
3009	203916	1151008
3010	203986	1150954
3011	204058	1150910
3012	204126	1150845
3013	204197	1150794
3014	204271	1150766
3015	204343	1150719
3016	204406	1150624
3017	204475	1150562
3018	204536	1150458
3019	204611	1150429
3020	204679	1150364
3021	204746	1150294
3022	204815	1150229
3023	204873	1150112
3024	204939	1150034
3025	205001	1149931
3026	205071	1149875
3027	205143	1149831
3028	205212	1149773
3029	205275	1149680
3030	205349	1149646
3031	205410	1149539
3032	205470	1149431
3033	205538	1149363
3034	205606	1149298
3035	205672	1149218
3036	205742	1149163
3037	205804	1149066
3038	205874	1149006
3039	205940	1148931
3040	206007	1148857
3041	206067	1148750
3042	206135	1148681
3043	206207	1148638
3044	206265	1148517
3045	206326	1148412
3046	206396	1148353
3047	206463	1148281
3048	206529	1148204
3049	206599	1148149
3050	206669	1148097
3051	206729	1147982
3052	206800	1147935
3053	206859	1147820
3054	206929	1147766
3055	206995	1147685
3056	207054	1147573
3057	207122	1147505
3058	207192	1147447
3059	207262	1147393
3060	207323	1147289
3061	207390	1147219
3062	207458	1147151
3063	207526	1147082
3064	207588	1146984
3065	207650	1146888
3066	207717	1146814
3067	207791	1146780
3068	207858	1146708
3069	207921	1146614
3070	207978	1146489
3071	208047	1146429
3072	208121	1146394
3073	208184	1146301
3074	208250	1146224
3075	208312	1146127
3076	208378	1146049
3077	208442	1145958
3078	208509	1145888
3079	208586	1145871
3080	208658	1145824
3081	208724	1145749
3082	208788	1145661
3083	208860	1145616
3084	208930	1145563
3085	208995	1145480
3086	209059	1145392
3087	209133	1145356
3088	209204	1145310
3089	209276	1145264
3090	209348	1145219
3091	209413	1145137
3092	209483	1145084
3093	209553	1145026
3094	209620	1144952
3095	209687	1144884
3096	209747	1144772
3097	209816	1144710
3098	209878	1144615
3099	209932	1144468
3100	210000	1144406
3101	210064	1144315
3102	210127	1144222
3103	210192	1144138
3104	210265	1144101
3105	210338	1144065
3106	210409	1144014
3107	210469	1143904
3108	210534	1143818
3109	210602	1143755
3110	210672	1143698
3111	210742	1143644
3112	210814	1143600
3113	210887	1143559
3114	210949	1143461
3115	211019	1143406
3116	211087	1143341
3117	211158	1143287
3118	211226	1143223
3119	211289	1143128
3120	211353	1143040
3121	211420	1142970
3122	211484	1142880
3123	211553	1142821
3124	211616	1142731
3125	211683	1142658
3126	211747	1142569
3127	211818	1142517
3128	211888	1142464
3129	211954	1142385
3130	212026	1142344
3131	212098	1142295
3132	212162	1142209
3133	212224	1142112
3134	212290	1142036
3135	212354	1141949
3136	212421	1141876
3137	212483	1141776
3138	212555	1141730
3139	212622	1141663
3140	212680	1141539
3141	212747	1141467
3142	212821	1141437
3143	212882	1141329
3144	212952	1141274
3145	213024	1141232
3146	213092	1141163
3147	213158	1141086
3148	213222	1141003
3149	213286	1140913
3150	213359	1140871
3151	213421	1140775
3152	213486	1140693
3153	213548	1140594
3154	213615	1140526
3155	213683	1140457
3156	213749	1140382
3157	213820	1140332
3158	213886	1140252
3159	213958	1140209
3160	214016	1140090
3161	214085	1140029
3162	214153	1139960
3163	214215	1139865
3164	214274	1139749
3165	214341	1139679
3166	214405	1139594
3167	214471	1139516
3168	214540	1139455
3169	214607	1139385
3170	214676	1139323
3171	214742	1139245
3172	214813	1139196
3173	214888	1139168
3174	214952	1139080
3175	215024	1139033
3176	215093	1138975
3177	215152	1138856
3178	215218	1138784
3179	215285	1138713
3180	215351	1138632
3181	215417	1138555
3182	215478	1138456
3183	215552	1138421
3184	215616	1138332
3185	215684	1138266
3186	215757	1138225
3187	215820	1138136
3188	215884	1138046
3189	215954	1137990
3190	216025	1137942
3191	216092	1137871
3192	216158	1137794
3193	216222	1137704
3194	216290	1137638
3195	216359	1137577
3196	216417	1137461
3197	216487	1137406
3198	216558	1137354
3199	216626	1137290
3200	216696	1137233
3201	216762	1137156
3202	216827	1137073
3203	216897	1137019
3204	216964	1136948
3205	217031	1136879
3206	217103	1136834
3207	217166	1136740
3208	217238	1136694
3209	217302	1136607
3210	217359	1136483
3211	217425	1136405
3212	217490	1136325
3213	217550	1136219
3214	217620	1136161
3215	217688	1136093
3216	217756	1136028
3217	217824	1135963
3218	217890	1135887
3219	217954	1135801
3220	218029	1135772
3221	218098	1135709
3222	218168	1135651
3223	218234	1135575
3224	218294	1135467
3225	218362	1135403
3226	218431	1135341
3227	218496	1135263
3228	218565	1135200
3229	218634	1135139
3230	218702	1135073
3231	218767	1134992
3232	218827	1134886
3233	218888	1134779
3234	218956	1134713
3235	219025	1134653
3236	219098	1134614
3237	219161	1134524
3238	219224	1134431
3239	219290	1134356
3240	219360	1134300
3241	219427	1134230
3242	219498	1134176
3243	219569	1134125
3244	219633	1134040
3245	219701	1133972
3246	219773	1133928
3247	219838	1133846
3248	219902	1133757
3249	219966	1133673
3250	220032	1133599
3251	220101	1133537
3252	220163	1133440
3253	220232	1133376
3254	220303	1133327
3255	220372	1133269
3256	220438	1133188
3257	220497	1133078
3258	220552	1132943
3259	220614	1132846
3260	220682	1132783
3261	220751	1132720
3262	220824	1132679
3263	220895	1132631
3264	220961	1132556
3265	221032	1132505
3266	221104	1132456
3267	221165	1132356
3268	221234	1132295
3269	221302	1132230
3270	221359	1132105
3271	221421	1132013
3272	221495	1131975
3273	221560	1131893
3274	221618	1131777
3275	221685	1131707
3276	221754	1131643
3277	221815	1131541
3278	221879	1131455
3279	221942	1131367
3280	222010	1131298
3281	222067	1131176
3282	222129	1131081
3283	222204	1131052
3284	222278	1131017
3285	222347	1130955
3286	222411	1130867
3287	222476	1130788
3288	222536	1130680
3289	222607	1130629
3290	222674	1130556
3291	222738	1130474
3292	222806	1130406
3293	222871	1130325
3294	222946	1130293
3295	223018	1130250
3296	223090	1130202
3297	223162	1130157
3298	223235	1130116
3299	223301	1130041
3300	223374	1129998
3301	223441	1129930
3302	223508	1129856
3303	223579	1129807
3304	223642	1129716
3305	223713	1129666
3306	223788	1129635
3307	223859	1129581
3308	223932	1129542
3309	223998	1129469
3310	224065	1129395
3311	224135	1129342
3312	224200	1129259
3313	224260	1129154
3314	224328	1129085
3315	224398	1129031
3316	224467	1128967
3317	224534	1128899
3318	224601	1128827
3319	224673	1128781
3320	224738	1128700
3321	224799	1128600
3322	224861	1128502
3323	224929	1128437
3324	224996	1128365
3325	225061	1128283
3326	225127	1128209
3327	225190	1128118
3328	225253	1128024
3329	225317	1127938
3330	225383	1127863
3331	225448	1127782
3332	225511	1127690
3333	225572	1127589
3334	225637	1127511
3335	225707	1127454
3336	225772	1127375
3337	225835	1127281
3338	225896	1127183
3339	225968	1127134
3340	226041	1127095
3341	226108	1127024
3342	226177	1126964
3343	226247	1126907
3344	226310	1126817
3345	226377	1126744
3346	226445	1126677
3347	226516	1126630
3348	226581	1126548
3349	226649	1126480
3350	226708	1126373
3351	226774	1126297
3352	226843	1126233
3353	226910	1126165
3354	226981	1126110
3355	227048	1126043
3356	227113	1125962
3357	227178	1125879
3358	227247	1125821
3359	227309	1125724
3360	227378	1125660
3361	227442	1125574
3362	227507	1125495
3363	227571	1125410
3364	227642	1125357
3365	227711	1125299
3366	227781	1125239
3367	227851	1125187
3368	227919	1125120
3369	227989	1125065
3370	228058	1125001
3371	228129	1124952
3372	228190	1124853
3373	228259	1124790
3374	228319	1124686
3375	228390	1124636
3376	228460	1124576
3377	228529	1124517
3378	228597	1124452
3379	228663	1124373
3380	228724	1124274
3381	228799	1124241
3382	228867	1124177
3383	228936	1124114
3384	229001	1124036
3385	229073	1123989
3386	229138	1123906
3387	229209	1123855
3388	229283	1123819
3389	229359	1123793
3390	229426	1123721
3391	229499	1123679
3392	229565	1123605
3393	229631	1123530
3394	229697	1123456
3395	229756	1123345
3396	229829	1123304
3397	229897	1123238
3398	229963	1123159
3399	230027	1123074
3400	230098	1123025
3401	230162	1122937
3402	230224	1122840
3403	230289	1122765
3404	230355	1122688
3405	230426	1122634
3406	230491	1122554
3407	230563	1122508
3408	230632	1122446
3409	230699	1122377
3410	230768	1122313
3411	230836	1122248
3412	230901	1122168
3413	230966	1122089
3414	231029	1121996
3415	231092	1121910
3416	231162	1121853
3417	231225	1121762
3418	231298	1121719
3419	231368	1121665
3420	231443	1121633
3421	231521	1121616
3422	231595	1121578
3423	231654	1121469
3424	231723	1121404
3425	231797	1121367
3426	231859	1121276
3427	231935	1121249
3428	231998	1121156
3429	232059	1121056
3430	232122	1120966
3431	232192	1120909
3432	232258	1120835
3433	232323	1120753
3434	232396	1120710
3435	232462	1120638
3436	232521	1120527
3437	232591	1120470
3438	232663	1120426
3439	232728	1120346
3440	232797	1120280
3441	232862	1120204
3442	232930	1120136
3443	233002	1120091
3444	233065	1120001
3445	233131	1119923
3446	233203	1119875
3447	233271	1119812
3448	233340	1119749
3449	233403	1119658
3450	233461	1119548
3451	233523	1119452
3452	233592	1119388
3453	233660	1119324
3454	233731	1119270
3455	233800	1119210
3456	233865	1119132
3457	233935	1119075
3458	233999	1118988
3459	234069	1118931
3460	234140	1118879
3461	234207	1118813
3462	234278	1118760
3463	234360	1118762
3464	234432	1118713
3465	234505	1118672
3466	234577	1118622
3467	234657	1118614
3468	234724	1118546
3469	234800	1118516
3470	234872	1118470
3471	234949	1118446
3472	235017	1118382
3473	235089	1118331
3474	235164	1118300
3475	235240	1118273
3476	235316	1118242
3477	235384	1118178
3478	235464	1118169
3479	235543	1118155
3480	235620	1118132
3481	235692	1118084
3482	235762	1118027
3483	235825	1117938
3484	235893	1117872
3485	235956	1117780
3486	236028	1117731
3487	236097	1117671
3488	236166	1117613
3489	236234	1117544
3490	236299	1117463
3491	236361	1117370
3492	236431	1117313
3493	236497	1117237
3494	236563	1117163
3495	236632	1117101
3496	236698	1117026
3497	236761	1116934
3498	236828	1116866
3499	236892	1116779
3500	236962	1116720
3501	237030	1116656
3502	237087	1116539
3503	237157	1116483
3504	237223	1116405
3505	237296	1116361
3506	237360	1116278
3507	237426	1116202
3508	237494	1116134
3509	237560	1116058
3510	237627	1115990
3511	237689	1115894
3512	237755	1115821
3513	237825	1115765
3514	237895	1115708
3515	237968	1115661
3516	238037	1115601
3517	238102	1115521
3518	238162	1115418
3519	238219	1115302
3520	238289	1115243
3521	238361	1115195
3522	238428	1115123
3523	238499	1115071
3524	238567	1115005
3525	238633	1114933
3526	238699	1114856
3527	238765	1114780
3528	238836	1114729
3529	238905	1114668
3530	238970	1114588
3531	239037	1114514
3532	239100	1114426
3533	239165	1114348
3534	239234	1114286
3535	239305	1114231
3536	239363	1114118
3537	239419	1113996
3538	239481	1113902
3539	239543	1113808
3540	239601	1113698
3541	239663	1113601
3542	239726	1113514
3543	239787	1113414
3544	239850	1113325
3545	239915	1113244
3546	239986	1113194
3547	240058	1113144
3548	240130	1113099
3549	240191	1113001
3550	240254	1112910
3551	240317	1112819
3552	240382	1112741
3553	240454	1112694
3554	240517	1112603
3555	240584	1112535
3556	240654	1112475
3557	240718	1112393
3558	240790	1112346
3559	240864	1112308
3560	240931	1112236
3561	240992	1112138
3562	241063	1112085
3563	241132	1112023
3564	241203	1111972
3565	241272	1111911
3566	241341	1111847
3567	241414	1111807
3568	241483	1111742
3569	241542	1111636
3570	241611	1111574
3571	241675	1111489
3572	241746	1111440
3573	241818	1111391
3574	241890	1111342
3575	241953	1111251
3576	242020	1111184
3577	242089	1111120
3578	242161	1111074
3579	242224	1110985
3580	242291	1110915
3581	242362	1110863
3582	242433	1110809
3583	242505	1110763
3584	242574	1110701
3585	242638	1110618
3586	242709	1110561
3587	242775	1110487
3588	242844	1110424
3589	242909	1110346
3590	242969	1110245
3591	243042	1110201
3592	243113	1110146
3593	243174	1110049
3594	243246	1110004
3595	243320	1109963
3596	243386	1109888
3597	243453	1109815
3598	243521	1109750
3599	243596	1109716
3600	243666	1109660
3601	243738	1109613
3602	243804	1109537
3603	243875	1109484
3604	243943	1109416
3605	244007	1109335
3606	244076	1109271
3607	244147	1109220
3608	244213	1109143
3609	244285	1109094
3610	244354	1109033
3611	244416	1108940
3612	244480	1108857
3613	244545	1108778
3614	244615	1108719
3615	244676	1108624
3616	244742	1108548
3617	244807	1108466
3618	244864	1108353
3619	244930	1108275
3620	244999	1108215
3621	245059	1108113
3622	245125	1108038
3623	245194	1107974
3624	245258	1107892
3625	245326	1107827
3626	245395	1107764
3627	245460	1107684
3628	245531	1107632
3629	245604	1107589
3630	245674	1107529
3631	245741	1107458
3632	245804	1107370
3633	245870	1107294
3634	245939	1107236
3635	246006	1107166
3636	246073	1107095
3637	246142	1107032
3638	246204	1106937
3639	246265	1106842
3640	246336	1106786
3641	246408	1106739
3642	246468	1106639
3643	246538	1106581
3644	246603	1106503
3645	246672	1106439
3646	246745	1106395
3647	246815	1106341
3648	246876	1106240
3649	246943	1106171
3650	247012	1106111
3651	247078	1106035
3652	247149	1105984
3653	247212	1105892
3654	247274	1105802
3655	247353	1105784
3656	247422	1105721
3657	247487	1105641
3658	247552	1105564
3659	247619	1105494
3660	247684	1105413
3661	247756	1105366
3662	247819	1105276
3663	247884	1105195
3664	247952	1105132
3665	248017	1105051
3666	248083	1104978
3667	248150	1104906
3668	248215	1104825
3669	248288	1104783
3670	248356	1104717
3671	248417	1104619
3672	248473	1104499
3673	248541	1104435
3674	248612	1104379
3675	248675	1104291
3676	248738	1104203
3677	248810	1104154
3678	248875	1104076
3679	248943	1104011
3680	249004	1103913
3681	249071	1103844
3682	249134	1103753
3683	249192	1103642
3684	249262	1103587
3685	249324	1103495
3686	249395	1103443
3687	249467	1103391
3688	249535	1103329
3689	249602	1103257
3690	249672	1103197
3691	249738	1103125
3692	249801	1103037
3693	249862	1102940
3694	249926	1102854
3695	249997	1102800
3696	250062	1102723
3697	250129	1102654
3698	250205	1102620
3699	250264	1102517
3700	250334	1102459
3701	250402	1102392
3702	250462	1102291
3703	250524	1102200
3704	250585	1102101
3705	250659	1102065
3706	250727	1101998
3707	250789	1101906
3708	250858	1101844
3709	250925	1101771
3710	250995	1101715
3711	251060	1101635
3712	251131	1101583
3713	251188	1101469
3714	251260	1101418
3715	251329	1101356
3716	251393	1101275
3717	251464	1101221
3718	251535	1101171
3719	251601	1101096
3720	251662	1100999
3721	251724	1100904
3722	251787	1100816
3723	251851	1100736
3724	251912	1100636
3725	251973	1100540
3726	252041	1100477
3727	252112	1100424
3728	252174	1100331
3729	252243	1100268
3730	252299	1100148
3731	252372	1100106
3732	252439	1100037
3733	252509	1099976
3734	252569	1099875
3735	252638	1099816
3736	252695	1099700
3737	252762	1099630
3738	252829	1099559
3739	252895	1099488
3740	252972	1099458
3741	253041	1099400
3742	253108	1099329
3743	253173	1099247
3744	253238	1099168
3745	253302	1099084
3746	253361	1098983
3747	253432	1098927
3748	253497	1098850
3749	253568	1098797
3750	253633	1098719
3751	253699	1098642
3752	253769	1098584
3753	253846	1098558
3754	253913	1098489
3755	253977	1098404
3756	254050	1098360
3757	254106	1098242
3758	254169	1098156
3759	254238	1098093
3760	254303	1098014
3761	254373	1097955
3762	254442	1097898
3763	254513	1097843
3764	254577	1097757
3765	254644	1097688
3766	254699	1097569
3767	254762	1097478
3768	254829	1097408
3769	254890	1097313
3770	254960	1097257
3771	255029	1097193
3772	255102	1097148
3773	255172	1097093
3774	255245	1097048
3775	255310	1096969
3776	255384	1096931
3777	255452	1096864
3778	255521	1096802
3779	255586	1096721
3780	255650	1096638
3781	255721	1096584
3782	255788	1096515
3783	255849	1096422
3784	255919	1096362
3785	255989	1096304
3786	256058	1096243
3787	256125	1096172
3788	256190	1096092
3789	256252	1096004
3790	256325	1095957
3791	256394	1095897
3792	256460	1095823
3793	256535	1095786
3794	256605	1095728
3795	256663	1095621
3796	256730	1095550
3797	256793	1095463
3798	256854	1095367
3799	256927	1095320
3800	257002	1095286
3801	257058	1095169
3802	257125	1095099
3803	257185	1094998
3804	257245	1094898
3805	257316	1094844
3806	257386	1094786
3807	257453	1094716
3808	257523	1094659
3809	257597	1094621
3810	257668	1094568
3811	257742	1094526
3812	257802	1094427
3813	257872	1094370
3814	257939	1094299
3815	258008	1094238
3816	258079	1094184
3817	258153	1094143
3818	258226	1094097
3819	258295	1094037
3820	258367	1093986
3821	258435	1093920
3822	258503	1093857
3823	258573	1093799
3824	258638	1093718
3825	258698	1093618
3826	258759	1093526
3827	258834	1093488
3828	258902	1093420
3829	258970	1093354
3830	259028	1093249
3831	259097	1093186
3832	259166	1093123
3833	259237	1093069
3834	259304	1093000
3835	259371	1092930
3836	259438	1092858
3837	259508	1092802
3838	259570	1092709
3839	259632	1092619
3840	259705	1092573
3841	259766	1092480
3842	259836	1092422
3843	259901	1092345
3844	259968	1092273
3845	260036	1092207
3846	260103	1092135
3847	260170	1092064
3848	260241	1092012
3849	260301	1091913
3850	260368	1091844
3851	260432	1091761
3852	260488	1091642
3853	260554	1091571
3854	260624	1091512
3855	260686	1091421
3856	260749	1091335
3857	260820	1091282
3858	260891	1091227
3859	260962	1091173
3860	261035	1091128
3861	261104	1091069
3862	261167	1090981
3863	261235	1090916
3864	261299	1090833
3865	261352	1090703
3866	261420	1090638
3867	261477	1090526
3868	261538	1090432
3869	261610	1090381
3870	261675	1090303
3871	261734	1090198
3872	261794	1090101
3873	261867	1090054
3874	261929	1089964
3875	261996	1089895
3876	262068	1089844
3877	262132	1089761
3878	262196	1089680
3879	262261	1089602
3880	262336	1089565
3881	262400	1089483
3882	262460	1089385
3883	262523	1089296
3884	262582	1089193
3885	262647	1089117
3886	262715	1089050
3887	262777	1088958
3888	262845	1088894
3889	262912	1088823
3890	262979	1088754
3891	263041	1088661
3892	263111	1088605
3893	263185	1088563
3894	263251	1088490
3895	263317	1088413
3896	263381	1088331
3897	263445	1088250
